date,material_type,quantity_requested,quantity_sold,average_price,number_of_buyers,number_of_transactions,location
2025-01-09,Textile,3277.4,2590.7,28.92,15,13,Pune
2025-01-10,Textile,3311.1,2676.6,26.84,16,16,Delhi
2025-01-11,Textile,2597.5,1976.3,27.11,11,14,Hyderabad
2025-01-12,Textile,1757.8,1349.0,27.92,12,14,Bengaluru
2025-01-13,Textile,3070.4,2722.9,26.79,17,16,Delhi
2025-01-14,Textile,3244.1,2748.1,29.33,17,20,Ahmedabad
2025-01-15,Textile,3434.0,3113.3,27.87,18,19,Ahmedabad
2025-01-16,Textile,3272.3,2701.3,27.6,16,17,Coimbatore
2025-01-17,Textile,3356.8,2657.3,29.12,18,16,Pune
2025-01-18,Textile,2828.1,2576.9,28.55,13,14,Chennai
2025-01-19,Textile,2033.4,1568.9,26.74,12,15,Surat
2025-01-20,Textile,3274.4,2662.2,27.18,14,16,Bengaluru
2025-01-21,Textile,3600.6,2838.8,27.3,15,14,Chennai
2025-01-22,Textile,3634.7,2952.3,28.43,18,19,Coimbatore
2025-01-23,Textile,3310.7,2790.6,27.0,16,13,Bengaluru
2025-01-24,Textile,3371.1,3067.9,27.78,17,19,Chennai
2025-01-25,Textile,3019.5,2457.8,29.4,15,15,Kolkata
2025-01-26,Textile,1991.5,1683.8,27.04,12,18,Kolkata
2025-01-27,Textile,3205.2,3034.7,28.66,16,20,Ahmedabad
2025-01-28,Textile,3342.6,2973.1,28.94,18,20,Coimbatore
2025-01-29,Textile,3529.6,2770.2,27.39,18,22,Ahmedabad
2025-01-30,Textile,3406.9,3180.8,27.57,15,14,Pune
2025-01-31,Textile,3533.6,3008.7,27.18,18,24,Bengaluru
2025-02-01,Textile,2927.1,2414.4,27.11,15,18,Kolkata
2025-02-02,Textile,2290.2,1993.7,26.84,14,21,Mumbai
2025-02-03,Textile,3594.6,3292.8,27.6,15,16,Pune
2025-02-04,Textile,3813.2,3336.5,26.79,20,20,Delhi
2025-02-05,Textile,3880.6,3420.2,27.42,19,21,Pune
2025-02-06,Textile,3895.4,3034.0,28.91,17,14,Chennai
2025-02-07,Textile,3736.9,3526.5,27.08,17,25,Kolkata
2025-02-08,Textile,2707.2,2233.8,28.11,14,14,Coimbatore
2025-02-09,Textile,2195.9,1992.8,28.01,13,17,Surat
2025-02-10,Textile,3892.8,3454.9,28.74,17,24,Mumbai
2025-02-11,Textile,3737.0,3083.6,29.23,20,26,Hyderabad
2025-02-12,Textile,4024.4,3359.2,27.0,19,27,Bengaluru
2025-02-13,Textile,3905.1,3637.7,28.55,17,23,Mumbai
2025-02-14,Textile,3874.8,3422.2,27.89,16,22,Ahmedabad
2025-02-15,Textile,3241.5,2587.6,28.56,17,14,Hyderabad
2025-02-16,Textile,2230.6,1720.2,26.87,12,10,Ahmedabad
2025-02-17,Textile,3455.3,2997.4,26.96,15,16,Mumbai
2025-02-18,Textile,3767.4,3089.3,27.51,17,19,Mumbai
2025-02-19,Textile,4034.8,3548.7,28.61,18,25,Kolkata
2025-02-20,Textile,3746.9,3375.5,27.97,20,21,Chennai
2025-02-21,Textile,3847.3,3623.8,28.5,19,27,Delhi
2025-02-22,Textile,2995.2,2558.5,28.02,15,16,Ahmedabad
2025-02-23,Textile,2499.6,1929.6,27.51,14,18,Chennai
2025-02-24,Textile,4170.7,3845.1,27.76,22,31,Coimbatore
2025-02-25,Textile,3798.3,3278.4,27.78,17,18,Delhi
2025-02-26,Textile,3965.2,3480.8,27.56,19,19,Delhi
2025-02-27,Textile,3853.2,2979.7,29.14,17,16,Pune
2025-02-28,Textile,4059.5,3381.8,27.13,18,18,Pune
2025-03-01,Textile,3297.7,3087.4,28.03,16,17,Delhi
2025-03-02,Textile,2402.3,1834.1,26.96,12,15,Delhi
2025-03-03,Textile,4052.4,3771.6,27.86,19,23,Delhi
2025-03-04,Textile,4454.4,3857.3,28.15,23,26,Kolkata
2025-03-05,Textile,3871.3,3389.3,29.37,17,15,Delhi
2025-03-06,Textile,3780.2,3538.1,26.76,17,19,Coimbatore
2025-03-07,Textile,3989.0,3199.1,27.17,21,30,Bengaluru
2025-03-08,Textile,3050.7,2398.1,27.57,17,22,Delhi
2025-03-09,Textile,2101.8,1681.6,27.26,9,8,Mumbai
2025-03-10,Textile,3930.5,3266.5,29.17,17,15,Delhi
2025-03-11,Textile,3953.0,3125.9,26.9,21,18,Kolkata
2025-03-12,Textile,3958.6,3651.6,27.28,17,24,Pune
2025-03-13,Textile,4189.9,3701.7,27.23,21,17,Bengaluru
2025-03-14,Textile,4046.4,3175.4,26.63,18,19,Ahmedabad
2025-03-15,Textile,3318.4,2625.6,28.66,17,19,Delhi
2025-03-16,Textile,2501.2,2186.2,27.41,15,17,Chennai
2025-03-17,Textile,4037.2,3029.4,27.43,17,24,Coimbatore
2025-03-18,Textile,4122.1,3270.5,28.68,20,19,Hyderabad
2025-03-19,Textile,4226.1,3805.5,27.46,22,20,Ahmedabad
2025-03-20,Textile,3889.4,3154.0,28.55,20,19,Pune
2025-03-21,Textile,3832.1,2971.7,28.63,18,25,Chennai
2025-03-22,Textile,3451.0,2668.3,28.04,16,13,Hyderabad
2025-03-23,Textile,2478.2,2272.4,28.11,14,20,Surat
2025-03-24,Textile,4526.1,3692.9,28.47,22,32,Chennai
2025-03-25,Textile,4248.7,3664.2,27.16,18,23,Chennai
2025-03-26,Textile,4356.4,3838.7,27.06,18,20,Surat
2025-03-27,Textile,4212.3,3184.5,29.23,21,23,Delhi
2025-03-28,Textile,4294.3,3417.0,28.42,22,22,Bengaluru
2025-03-29,Textile,3696.8,3147.5,28.42,17,19,Pune
2025-03-30,Textile,2118.8,1835.5,27.38,9,8,Ahmedabad
2025-03-31,Textile,4335.1,3781.2,28.61,22,22,Coimbatore
2025-04-01,Textile,4600.8,4216.7,27.97,20,21,Hyderabad
2025-04-02,Textile,4330.0,3824.5,26.9,19,17,Mumbai
2025-04-03,Textile,4542.4,4078.7,26.95,22,32,Pune
2025-04-04,Textile,4207.4,3504.4,28.93,22,27,Coimbatore
2025-04-05,Textile,3483.0,3178.8,28.92,16,13,Delhi
2025-04-06,Textile,2470.8,2100.8,28.16,14,19,Bengaluru
2025-04-07,Textile,3988.9,3550.9,28.76,19,17,Surat
2025-04-08,Textile,4152.6,3357.1,28.12,18,21,Bengaluru
2025-04-09,Textile,4169.4,3793.6,28.28,22,21,Kolkata
2025-04-10,Textile,4463.1,4150.2,29.15,19,20,Mumbai
2025-04-11,Textile,4476.4,3882.9,27.84,22,22,Chennai
2025-04-12,Textile,3571.0,2854.0,28.63,18,25,Ahmedabad
2025-04-13,Textile,2613.1,2176.2,27.57,15,21,Bengaluru
2025-04-14,Textile,4337.2,4084.6,28.57,21,18,Surat
2025-04-15,Textile,4547.1,4006.5,28.44,23,29,Coimbatore
2025-04-16,Textile,4373.1,4057.7,29.28,22,22,Mumbai
2025-04-17,Textile,4385.1,3797.8,27.43,21,28,Pune
2025-04-18,Textile,4341.2,3653.6,28.93,21,29,Chennai
2025-04-19,Textile,3652.7,3266.9,27.27,20,24,Delhi
2025-04-20,Textile,2445.2,2001.8,27.55,11,14,Surat
2025-04-21,Textile,4540.1,4177.6,28.55,23,24,Delhi
2025-04-22,Textile,4227.6,3800.5,28.04,19,28,Surat
2025-04-23,Textile,4236.3,3767.7,29.32,20,29,Surat
2025-04-24,Textile,4507.8,4063.0,27.67,19,27,Surat
2025-04-25,Textile,4394.7,3981.8,26.84,22,18,Delhi
2025-04-26,Textile,3502.9,2701.5,28.77,16,17,Kolkata
2025-04-27,Textile,2655.9,2253.6,26.72,15,13,Bengaluru
2025-04-28,Textile,4325.9,3269.6,29.0,19,28,Hyderabad
2025-04-29,Textile,4389.6,3775.6,28.14,19,17,Surat
2025-04-30,Textile,4632.0,4046.3,27.71,23,25,Hyderabad
2025-05-01,Textile,4655.3,3903.8,29.24,21,26,Hyderabad
2025-05-02,Textile,4662.5,3772.2,27.3,21,31,Delhi
2025-05-03,Textile,3542.7,2913.2,27.95,18,22,Surat
2025-05-04,Textile,2716.3,2378.9,26.61,15,19,Pune
2025-05-05,Textile,4289.7,3638.0,27.4,19,23,Ahmedabad
2025-05-06,Textile,4297.5,3634.2,27.49,21,29,Hyderabad
2025-05-07,Textile,4082.3,3552.4,26.81,19,25,Coimbatore
2025-05-08,Textile,4687.0,4068.6,28.68,22,22,Delhi
2025-05-09,Textile,4307.5,4001.0,28.43,21,28,Hyderabad
2025-05-10,Textile,3573.6,3193.9,26.74,17,20,Kolkata
2025-05-11,Textile,2399.8,2005.6,26.95,12,12,Chennai
2025-05-12,Textile,4543.4,3531.7,28.25,20,22,Delhi
2025-05-13,Textile,4383.2,3399.4,27.36,22,30,Coimbatore
2025-05-14,Textile,4244.0,3765.6,28.18,22,18,Coimbatore
2025-05-15,Textile,4506.0,4145.0,28.78,22,19,Pune
2025-05-16,Textile,4224.6,3682.5,27.91,18,15,Chennai
2025-05-17,Textile,3468.2,3236.8,28.48,15,17,Kolkata
2025-05-18,Textile,2220.6,1890.4,27.5,13,14,Hyderabad
2025-05-19,Textile,4224.9,3701.7,28.64,20,19,Delhi
2025-05-20,Textile,4464.6,4021.0,27.25,23,29,Coimbatore
2025-05-21,Textile,4142.3,3566.1,27.37,19,17,Kolkata
2025-05-22,Textile,4213.9,3428.4,28.21,21,18,Hyderabad
2025-05-23,Textile,4434.6,3453.2,27.16,19,20,Bengaluru
2025-05-24,Textile,3507.6,3284.9,28.12,17,21,Bengaluru
2025-05-25,Textile,2831.5,2326.6,26.79,12,18,Surat
2025-05-26,Textile,4705.8,4147.0,27.15,22,27,Coimbatore
2025-05-27,Textile,4298.9,3721.0,27.06,22,22,Bengaluru
2025-05-28,Textile,4510.9,3666.0,27.86,23,30,Surat
2025-05-29,Textile,4537.8,3436.3,28.51,20,19,Kolkata
2025-05-30,Textile,4333.7,3865.4,28.5,21,23,Delhi
2025-05-31,Textile,3354.7,2540.4,28.37,15,21,Kolkata
2025-06-01,Textile,2523.3,2183.8,27.5,11,16,Mumbai
2025-06-02,Textile,4390.6,3307.6,27.19,23,32,Ahmedabad
2025-06-03,Textile,4348.6,3739.9,28.09,20,20,Hyderabad
2025-06-04,Textile,4477.7,3377.4,26.88,20,22,Bengaluru
2025-06-05,Textile,4296.0,3815.3,28.19,19,24,Ahmedabad
2025-06-06,Textile,4232.9,3772.1,27.11,21,20,Bengaluru
2025-06-07,Textile,3580.5,3313.7,27.92,17,25,Kolkata
2025-06-08,Textile,2572.0,1970.1,27.51,12,11,Chennai
2025-06-09,Textile,4220.0,3230.6,27.92,21,18,Ahmedabad
2025-06-10,Textile,4532.4,4151.0,27.74,22,25,Surat
2025-06-11,Textile,4124.3,3205.9,28.57,21,25,Bengaluru
2025-06-12,Textile,4299.6,3881.0,29.05,18,26,Kolkata
2025-06-13,Textile,4344.1,4100.9,29.37,20,27,Mumbai
2025-06-14,Textile,3449.6,2610.3,28.01,16,15,Coimbatore
2025-06-15,Textile,2415.5,1912.7,26.64,14,16,Ahmedabad
2025-06-16,Textile,4652.2,3592.2,29.04,21,21,Surat
2025-06-17,Textile,4240.0,3580.4,29.2,21,22,Ahmedabad
2025-06-18,Textile,4729.9,3608.1,29.19,22,26,Delhi
2025-06-19,Textile,4425.2,3740.7,27.32,21,18,Mumbai
2025-06-20,Textile,4369.3,3553.4,27.87,19,20,Mumbai
2025-06-21,Textile,3593.9,3394.5,27.43,19,22,Pune
2025-06-22,Textile,2863.5,2227.5,27.77,16,19,Coimbatore
2025-06-23,Textile,4193.7,3738.4,28.89,20,29,Chennai
2025-06-24,Textile,4170.3,3810.8,27.48,21,24,Hyderabad
2025-06-25,Textile,4220.6,3830.1,28.12,20,17,Ahmedabad
2025-06-26,Textile,4334.2,3621.5,28.66,21,31,Pune
2025-06-27,Textile,4066.0,3098.5,27.76,21,17,Surat
2025-06-28,Textile,3500.7,3006.8,28.01,16,24,Surat
2025-06-29,Textile,2720.1,2161.6,27.81,12,11,Ahmedabad
2025-06-30,Textile,4333.6,3527.6,29.27,18,18,Mumbai
2025-07-01,Textile,4262.3,3833.1,29.12,21,20,Hyderabad
2025-07-02,Textile,4208.7,3875.5,28.78,22,20,Mumbai
2025-07-03,Textile,4431.4,3876.3,29.08,20,20,Pune
2025-07-04,Textile,4167.9,3502.8,27.55,20,28,Pune
2025-07-05,Textile,3747.4,3352.0,28.99,17,18,Kolkata
2025-07-06,Textile,2736.9,2350.4,28.91,13,18,Mumbai
2025-07-07,Textile,4315.7,4095.9,28.67,19,21,Delhi
2025-07-08,Textile,4270.6,3297.0,28.07,21,28,Kolkata
2025-07-09,Textile,4422.0,4120.7,27.66,22,32,Mumbai
2025-07-10,Textile,4426.7,3746.2,28.63,20,29,Hyderabad
2025-07-11,Textile,4136.7,3625.9,26.67,22,23,Mumbai
2025-07-12,Textile,3363.7,2838.7,28.72,15,16,Chennai
2025-07-13,Textile,2229.0,1926.2,29.03,10,14,Bengaluru
2025-07-14,Textile,4304.2,3382.1,28.2,20,17,Bengaluru
2025-07-15,Textile,4338.0,4063.1,28.56,19,22,Coimbatore
2025-07-16,Textile,4030.6,3721.9,28.74,20,19,Hyderabad
2025-07-17,Textile,4159.9,3690.0,27.3,18,26,Pune
2025-07-18,Textile,4021.3,3236.8,27.63,17,24,Surat
2025-07-19,Textile,3280.2,2567.9,28.11,18,26,Hyderabad
2025-07-20,Textile,2490.5,1910.5,28.74,11,16,Pune
2025-07-21,Textile,4099.0,3404.1,26.68,18,21,Delhi
2025-07-22,Textile,4159.1,3514.3,27.51,20,28,Coimbatore
2025-07-23,Textile,3955.4,3210.5,27.85,21,31,Pune
2025-07-24,Textile,4222.9,3541.3,27.79,22,27,Delhi
2025-07-25,Textile,4183.6,3685.1,26.86,19,26,Pune
2025-07-26,Textile,3279.1,2498.5,27.77,18,20,Kolkata
2025-07-27,Textile,2360.9,1918.8,27.42,11,11,Delhi
2025-07-28,Textile,4203.8,3195.3,28.5,22,20,Coimbatore
2025-07-29,Textile,4050.1,3504.6,28.98,21,23,Kolkata
2025-07-30,Textile,3946.6,3432.0,28.42,19,20,Hyderabad
2025-07-31,Textile,4434.6,3674.4,26.82,20,19,Kolkata
2025-08-01,Textile,4064.5,3287.0,26.72,20,18,Delhi
2025-08-02,Textile,3349.4,3160.1,27.03,14,14,Hyderabad
2025-08-03,Textile,2523.8,2246.7,27.73,15,13,Mumbai
2025-08-04,Textile,4676.7,4239.8,28.47,22,26,Chennai
2025-08-05,Textile,3956.8,3310.3,29.4,19,27,Hyderabad
2025-08-06,Textile,4207.1,3877.6,28.5,19,28,Coimbatore
2025-08-07,Textile,4029.8,3597.3,28.53,20,22,Delhi
2025-08-08,Textile,4051.5,3388.3,29.36,18,21,Pune
2025-08-09,Textile,3234.3,2967.2,27.46,16,21,Kolkata
2025-08-10,Textile,2188.5,1919.6,27.87,13,12,Surat
2025-08-11,Textile,4115.8,3376.6,28.74,17,21,Kolkata
2025-08-12,Textile,3897.6,3166.6,27.8,17,18,Delhi
2025-08-13,Textile,4257.6,3829.7,28.67,18,17,Delhi
2025-08-14,Textile,4120.9,3825.0,27.43,21,17,Chennai
2025-08-15,Textile,4173.1,3498.9,28.31,20,19,Surat
2025-08-16,Textile,3254.7,2510.0,28.9,17,24,Bengaluru
2025-08-17,Textile,2290.2,2130.6,27.38,10,11,Ahmedabad
2025-08-18,Textile,4144.9,3561.0,27.41,21,30,Hyderabad
2025-08-19,Textile,3924.7,3609.4,27.01,17,19,Coimbatore
2025-08-20,Textile,4043.3,3739.9,29.15,19,17,Hyderabad
2025-08-21,Textile,3966.0,3588.6,28.2,19,19,Mumbai
2025-08-22,Textile,3959.3,3640.3,26.64,17,23,Coimbatore
2025-08-23,Textile,2995.3,2658.0,28.72,17,20,Coimbatore
2025-08-24,Textile,2537.6,1988.9,28.45,11,16,Coimbatore
2025-08-25,Textile,3984.7,3658.4,27.81,17,17,Pune
2025-08-26,Textile,4260.8,3395.0,27.22,19,26,Ahmedabad
2025-08-27,Textile,4245.3,3832.6,27.31,22,29,Pune
2025-08-28,Textile,3890.9,3117.0,28.87,18,21,Kolkata
2025-08-29,Textile,3919.6,3484.5,27.42,21,19,Coimbatore
2025-08-30,Textile,3688.6,3371.9,27.1,20,17,Bengaluru
2025-08-31,Textile,2594.9,1970.9,28.24,13,12,Ahmedabad
2025-09-01,Textile,4076.2,3768.8,28.13,17,25,Bengaluru
2025-09-02,Textile,4119.2,3433.0,27.8,19,28,Pune
2025-09-03,Textile,3985.8,3594.6,27.94,18,27,Bengaluru
2025-09-04,Textile,4145.3,3339.9,29.17,18,17,Surat
2025-09-05,Textile,3973.0,3214.4,26.75,18,19,Bengaluru
2025-09-06,Textile,2998.8,2540.8,28.28,14,19,Hyderabad
2025-09-07,Textile,2134.0,1840.0,28.02,12,12,Hyderabad
2025-09-08,Textile,4085.3,3457.7,27.7,19,18,Surat
2025-09-09,Textile,3913.4,3398.3,27.03,21,28,Kolkata
2025-09-10,Textile,4074.1,3071.2,27.23,17,20,Mumbai
2025-09-11,Textile,3924.2,3587.6,27.4,20,25,Bengaluru
2025-09-12,Textile,3969.5,3446.1,26.73,19,26,Pune
2025-09-13,Textile,3437.7,3248.3,28.71,17,25,Kolkata
2025-09-14,Textile,2374.5,2186.9,28.45,12,15,Pune
2025-09-15,Textile,4091.0,3164.7,26.95,18,20,Bengaluru
2025-09-16,Textile,4226.5,3258.4,28.32,21,21,Mumbai
2025-09-17,Textile,4169.1,3519.2,28.53,22,19,Chennai
2025-09-18,Textile,4316.7,3644.7,27.96,20,28,Coimbatore
2025-09-19,Textile,4033.5,3049.0,28.59,19,20,Kolkata
2025-09-20,Textile,3259.1,2892.7,29.16,18,19,Ahmedabad
2025-09-21,Textile,2152.7,1939.3,27.94,12,15,Delhi
2025-09-22,Textile,4047.9,3341.2,26.61,18,17,Delhi
2025-09-23,Textile,4260.6,3817.2,28.75,21,21,Bengaluru
2025-09-24,Textile,4314.7,3241.8,26.9,18,17,Kolkata
2025-09-25,Textile,4267.8,3708.0,28.0,19,20,Bengaluru
2025-09-26,Textile,3858.9,3504.3,28.5,20,25,Coimbatore
2025-09-27,Textile,3507.9,2845.7,28.23,17,15,Coimbatore
2025-09-28,Textile,2088.4,1623.4,28.3,11,13,Ahmedabad
2025-09-29,Textile,4276.9,3527.1,28.53,21,23,Mumbai
2025-09-30,Textile,4092.1,3844.2,29.22,18,23,Chennai
2025-10-01,Textile,4258.0,3557.4,27.72,22,19,Pune
2025-10-02,Textile,3958.3,3087.1,28.94,21,18,Pune
2025-10-03,Textile,4339.7,3466.6,27.68,20,18,Kolkata
2025-10-04,Textile,3156.0,2512.2,28.32,14,13,Surat
2025-10-05,Textile,2286.1,2063.4,27.6,14,15,Delhi
2025-10-06,Textile,4033.0,3058.4,28.43,19,18,Surat
2025-10-07,Textile,3926.2,3577.4,28.94,18,18,Coimbatore
2025-10-08,Textile,4210.4,3236.1,27.31,22,25,Mumbai
2025-10-09,Textile,4474.2,3763.1,27.52,22,21,Ahmedabad
2025-10-10,Textile,4610.7,4247.6,26.7,23,34,Coimbatore
2025-10-11,Textile,3429.3,2967.0,27.77,19,16,Mumbai
2025-10-12,Textile,2582.3,2125.0,28.82,13,16,Ahmedabad
2025-10-13,Textile,4268.8,3400.5,27.68,18,23,Mumbai
2025-10-14,Textile,4317.0,3256.1,27.92,21,25,Surat
2025-10-15,Textile,4199.3,3230.6,26.74,18,18,Chennai
2025-10-16,Textile,4288.6,3821.8,27.99,20,22,Mumbai
2025-10-17,Textile,4348.8,4036.0,26.69,19,26,Kolkata
2025-10-18,Textile,3375.8,2977.6,28.02,18,25,Delhi
2025-10-19,Textile,2437.9,2293.0,28.21,11,12,Kolkata
2025-10-20,Textile,4287.4,3612.2,27.25,19,19,Chennai
2025-10-21,Textile,4429.9,3427.6,27.34,21,23,Kolkata
2025-10-22,Textile,4156.0,3879.4,27.77,18,26,Delhi
2025-10-23,Textile,4318.4,3521.8,27.94,19,23,Chennai
2025-10-24,Textile,4623.4,3979.1,27.0,23,32,Bengaluru
2025-10-25,Textile,3693.8,3397.9,28.72,20,25,Kolkata
2025-10-26,Textile,2692.7,2293.6,29.15,13,13,Surat
2025-10-27,Textile,4372.8,3335.6,29.06,18,22,Mumbai
2025-10-28,Textile,4428.6,3410.0,28.55,23,31,Pune
2025-10-29,Textile,4542.3,3582.3,28.6,19,25,Mumbai
2025-10-30,Textile,4637.8,3677.3,29.12,21,19,Pune
2025-10-31,Textile,4122.9,3396.0,27.73,20,16,Chennai
2025-11-01,Textile,3387.1,2835.1,28.34,17,17,Chennai
2025-11-02,Textile,2733.7,2198.4,27.46,12,10,Mumbai
2025-11-03,Textile,4411.2,3340.3,27.84,22,18,Hyderabad
2025-11-04,Textile,4364.8,3949.5,29.39,18,24,Mumbai
2025-11-05,Textile,4290.4,4049.3,26.71,22,25,Surat
2025-11-06,Textile,4408.5,3668.9,28.67,20,26,Kolkata
2025-11-07,Textile,4294.8,3789.5,27.52,20,18,Hyderabad
2025-11-08,Textile,3971.7,3568.7,27.32,21,27,Surat
2025-11-09,Textile,2586.7,2365.7,28.28,13,11,Surat
2025-11-10,Textile,4537.9,3839.5,27.15,22,24,Pune
2025-11-11,Textile,4649.0,4408.9,27.85,22,25,Ahmedabad
2025-11-12,Textile,4719.5,4329.0,28.57,21,31,Ahmedabad
2025-11-13,Textile,4731.6,4409.6,29.15,22,20,Surat
2025-11-14,Textile,4765.6,4284.1,27.0,24,20,Delhi
2025-11-15,Textile,3644.9,3239.0,27.99,16,19,Hyderabad
2025-11-16,Textile,2603.7,2325.0,26.61,11,12,Hyderabad
2025-11-17,Textile,4765.3,4241.7,27.32,21,22,Coimbatore
2025-11-18,Textile,4586.4,3482.7,26.94,19,21,Delhi
2025-11-19,Textile,4680.4,4302.9,27.9,21,24,Coimbatore
2025-11-20,Textile,4756.9,3984.2,29.37,23,28,Ahmedabad
2025-11-21,Textile,4830.9,3722.3,27.8,22,18,Mumbai
2025-11-22,Textile,3561.9,2798.5,28.55,16,19,Surat
2025-11-23,Textile,2819.1,2631.2,28.53,13,15,Chennai
2025-11-24,Textile,4727.2,4005.9,28.61,23,25,Bengaluru
2025-11-25,Textile,4885.1,4492.5,27.83,22,29,Mumbai
2025-11-26,Textile,4912.4,3926.6,26.8,22,26,Pune
2025-11-27,Textile,5054.1,4306.4,29.39,23,33,Bengaluru
2025-11-28,Textile,5033.2,4112.6,26.75,23,25,Ahmedabad
2025-11-29,Textile,4126.2,3910.7,28.03,18,23,Delhi
2025-11-30,Textile,2996.6,2619.2,27.69,13,13,Pune
2025-12-01,Textile,4926.4,3727.1,28.88,24,34,Hyderabad
2025-12-02,Textile,4905.3,3931.5,28.56,24,23,Bengaluru
2025-12-03,Textile,5049.3,3943.2,28.76,21,29,Delhi
2025-12-04,Textile,5046.3,4172.2,27.82,23,23,Coimbatore
2025-12-05,Textile,4908.3,3999.6,28.66,22,22,Chennai
2025-12-06,Textile,4086.5,3630.1,27.75,21,21,Pune
2025-12-07,Textile,2847.0,2262.6,27.07,16,21,Chennai
2025-12-08,Textile,4882.0,4116.9,28.46,23,27,Chennai
2025-12-09,Textile,5222.4,4167.2,29.31,22,32,Ahmedabad
2025-12-10,Textile,5055.9,4018.8,26.92,24,32,Ahmedabad
2025-12-11,Textile,5373.9,4951.8,28.72,26,28,Pune
2025-12-12,Textile,4841.9,3953.2,27.64,23,20,Chennai
2025-12-13,Textile,4049.0,3061.2,26.63,19,24,Ahmedabad
2025-12-14,Textile,2933.0,2204.7,29.3,14,17,Pune
2025-12-15,Textile,5314.1,4024.0,27.72,25,36,Mumbai
2025-12-16,Textile,5222.9,4219.4,26.95,23,24,Surat
2025-12-17,Textile,5229.1,4531.1,28.98,26,32,Bengaluru
2025-12-18,Textile,5033.1,4713.8,27.49,24,29,Delhi
2025-12-19,Textile,5048.4,4035.2,27.81,21,22,Bengaluru
2025-12-20,Textile,4291.7,3506.1,27.57,20,17,Surat
2025-12-21,Textile,2802.0,2590.5,27.85,14,12,Surat
2025-12-22,Textile,5201.8,4110.2,29.06,24,29,Hyderabad
2025-12-23,Textile,5376.8,4104.6,29.34,26,35,Mumbai
2025-12-24,Textile,5174.4,4672.7,27.3,24,28,Coimbatore
2025-12-25,Textile,5582.7,4934.0,28.35,26,29,Bengaluru
2025-12-26,Textile,5545.7,4283.5,29.23,26,35,Delhi
2025-12-27,Textile,4121.5,3319.6,27.65,19,17,Delhi
2025-12-28,Textile,2947.4,2664.5,27.3,14,12,Mumbai
2025-12-29,Textile,5080.2,4727.6,28.77,21,28,Kolkata
2025-12-30,Textile,5326.1,4095.5,29.37,22,22,Chennai
2025-12-31,Textile,5578.9,4371.4,28.62,23,28,Kolkata
2025-01-01,E-waste,1548.0,1400.8,120.67,15,15,Mumbai
2025-01-02,E-waste,1621.5,1395.7,123.17,14,19,Delhi
2025-01-03,E-waste,1480.7,1263.1,119.85,17,17,Coimbatore
2025-01-04,E-waste,1357.4,1159.5,114.22,16,19,Surat
2025-01-05,E-waste,878.8,766.0,114.14,12,10,Chennai
2025-01-06,E-waste,1619.6,1301.4,116.31,16,21,Coimbatore
2025-01-07,E-waste,1619.7,1324.9,114.4,14,18,Coimbatore
2025-01-08,E-waste,1539.3,1258.9,125.77,14,15,Kolkata
2025-01-09,E-waste,1556.2,1391.4,121.89,17,21,Bengaluru
2025-01-10,E-waste,1723.3,1623.8,123.33,15,13,Delhi
2025-01-11,E-waste,1372.7,1185.6,119.02,13,19,Chennai
2025-01-12,E-waste,1031.2,806.6,125.47,11,16,Ahmedabad
2025-01-13,E-waste,1699.1,1556.2,123.31,16,18,Bengaluru
2025-01-14,E-waste,1693.5,1509.1,122.69,17,20,Hyderabad
2025-01-15,E-waste,1561.4,1294.9,115.9,16,22,Mumbai
2025-01-16,E-waste,1678.6,1467.7,123.88,16,19,Pune
2025-01-17,E-waste,1704.8,1482.8,124.17,18,14,Surat
2025-01-18,E-waste,1534.7,1196.6,116.94,13,17,Mumbai
2025-01-19,E-waste,1036.0,931.4,118.43,11,13,Chennai
2025-01-20,E-waste,1846.1,1664.8,118.69,19,27,Kolkata
2025-01-21,E-waste,1783.8,1563.2,116.53,17,25,Surat
2025-01-22,E-waste,1693.6,1387.2,114.69,16,23,Surat
2025-01-23,E-waste,1763.7,1561.0,118.75,15,16,Pune
2025-01-24,E-waste,1780.6,1349.5,118.63,19,27,Hyderabad
2025-01-25,E-waste,1363.1,1238.9,115.56,13,18,Coimbatore
2025-01-26,E-waste,987.7,834.0,115.77,11,16,Kolkata
2025-01-27,E-waste,1771.4,1653.6,118.63,15,22,Delhi
2025-01-28,E-waste,1915.1,1474.1,116.61,20,21,Pune
2025-01-29,E-waste,1646.6,1396.3,117.85,17,15,Coimbatore
2025-01-30,E-waste,1901.0,1687.3,124.26,17,20,Mumbai
2025-01-31,E-waste,1748.1,1620.3,114.43,16,17,Mumbai
2025-02-01,E-waste,1375.5,1262.8,122.1,15,17,Pune
2025-02-02,E-waste,1136.5,980.7,125.13,10,12,Coimbatore
2025-02-03,E-waste,1896.8,1587.0,118.6,19,23,Bengaluru
2025-02-04,E-waste,1943.8,1601.9,124.98,20,27,Ahmedabad
2025-02-05,E-waste,1917.5,1605.2,115.96,17,19,Hyderabad
2025-02-06,E-waste,2019.6,1548.2,116.09,19,18,Mumbai
2025-02-07,E-waste,1914.8,1483.1,116.47,20,26,Pune
2025-02-08,E-waste,1510.6,1424.6,121.62,16,22,Coimbatore
2025-02-09,E-waste,1104.7,864.1,125.54,11,16,Coimbatore
2025-02-10,E-waste,1989.0,1526.7,119.45,17,22,Coimbatore
2025-02-11,E-waste,1844.9,1538.8,120.77,18,25,Coimbatore
